User-Journey,age_group,language_preferred,Journey Number,Journey Start Date,Journey End Date,Events Combo,# of Touchpoints,Journey Duration,Conversion,Email,Facebook,House Ads,Instagram,Push
a100005755-1,55+ years,English,1,2018-01-08,2018-01-08,Facebook,1,0,0,0,1,0,0,0
a100000984-2,19-24 years,English,2,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100001660-1,30-36 years,English,1,2018-01-14,2018-01-14,Facebook,1,0,0,0,1,0,0,0
a100000569-1,24-30 years,English,1,2018-01-13,2018-01-13,Conversion,0,0,1,0,0,0,0,0
a100002522-1,19-24 years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100000196-1,36-45 years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100001328-1,55+ years,English,1,2018-01-29,2018-01-31,"Conversion, House Ads",1,2,1,0,0,1,0,0
a100005781-1,36-45 years,English,1,2018-01-12,2018-01-26,"Facebook, Instagram",2,14,0,0,1,0,1,0
a100005968-1,19-24 years,English,1,2018-01-13,2018-01-15,"Email, House Ads",2,2,0,1,0,1,0,0
a100006360-1,24-30 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100000888-2,19-24 years,English,2,2018-01-03,2018-01-06,"Conversion, House Ads",1,3,1,0,0,1,0,0
a100000512-1,24-30 years,English,1,2018-01-24,2018-01-24,Conversion,0,0,1,0,0,0,0,0
a100001287-1,0-18 years,English,1,2018-01-23,2018-01-24,"Conversion, Facebook, Instagram",2,1,1,0,1,0,1,0
a100004071-1,24-30 years,Spanish,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100001137-1,19-24 years,English,1,2018-01-01,2018-01-05,"Conversion, House Ads",1,4,1,0,0,1,0,0
a100004830-1,45-55 years,English,1,2018-01-04,2018-01-04,Facebook,1,0,0,0,1,0,0,0
a100001370-1,55+ years,English,1,2018-01-04,2018-01-05,"Conversion, House Ads",1,1,1,0,0,1,0,0
a100000890-2,0-18 years,English,2,2018-01-08,2018-01-08,Conversion,0,0,1,0,0,0,0,0
a100001083-1,24-30 years,English,1,2018-01-25,2018-01-27,"Facebook, Push",2,2,0,0,1,0,0,1
a100004358-1,24-30 years,English,1,2018-01-03,2018-01-13,"Facebook, House Ads",2,10,0,0,1,1,0,0
a100004971-1,55+ years,English,1,2018-01-30,2018-01-30,Facebook,1,0,0,0,1,0,0,0
a100006196-1,55+ years,English,1,2018-01-20,2018-01-20,Instagram,1,0,0,0,0,0,1,0
a100007279-1,19-24 years,German,1,2018-01-16,2018-01-16,"Conversion, Email",1,0,1,1,0,0,0,0
a100004744-1,30-36 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100001400-1,19-24 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100004407-1,24-30 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100006172-1,30-36 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100004371-1,19-24 years,English,1,2018-01-15,2018-01-16,"Facebook, House Ads",2,1,0,0,1,1,0,0
a100004057-1,24-30 years,Spanish,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100002874-1,55+ years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100003104-1,55+ years,English,1,2018-01-03,2018-01-03,Facebook,1,0,0,0,1,0,0,0
a100001654-1,30-36 years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100001458-1,45-55 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100005225-1,19-24 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100005999-1,45-55 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100004040-1,55+ years,English,1,2018-01-19,2018-01-19,Instagram,1,0,0,0,0,0,1,0
a100003125-1,0-18 years,English,1,2018-01-06,2018-01-06,House Ads,1,0,0,0,0,1,0,0
a100004303-1,30-36 years,English,1,2018-01-05,2018-01-05,House Ads,1,0,0,0,0,1,0,0
a100004498-1,24-30 years,English,1,2018-01-06,2018-01-08,"House Ads, Push",2,2,0,0,0,1,0,1
a100004811-1,0-18 years,English,1,2018-01-01,2018-01-01,Facebook,1,0,0,0,1,0,0,0
a100006066-1,24-30 years,English,1,2018-01-02,2018-01-02,Push,1,0,0,0,0,0,0,1
a100006312-1,30-36 years,English,1,2018-01-11,2018-01-11,Instagram,1,0,0,0,0,0,1,0
a100002138-1,19-24 years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100005326-1,36-45 years,English,1,2018-01-29,2018-01-29,Facebook,1,0,0,0,1,0,0,0
a100006067-1,30-36 years,English,1,2018-01-02,2018-01-02,Facebook,1,0,0,0,1,0,0,0
a100000146-1,19-24 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100003266-1,55+ years,English,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100003138-1,36-45 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100000649-1,0-18 years,Spanish,1,2018-01-15,2018-01-15,Conversion,0,0,1,0,0,0,0,0
a100003593-1,30-36 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100004323-1,24-30 years,English,1,2018-01-01,2018-01-08,"Facebook, House Ads",2,7,0,0,1,1,0,0
a100005938-1,55+ years,English,1,2018-01-09,2018-01-15,"Email, Push",2,6,0,1,0,0,0,1
a100006920-1,24-30 years,English,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100007045-1,19-24 years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100001374-1,0-18 years,English,1,2018-01-04,2018-01-09,"Conversion, Instagram",1,5,1,0,0,0,1,0
a100007005-1,30-36 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100006686-1,55+ years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100001343-1,0-18 years,English,1,2018-01-09,2018-01-09,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100002555-1,36-45 years,English,1,2018-01-18,2018-01-18,Push,1,0,0,0,0,0,0,1
a100003645-1,55+ years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100002238-1,45-55 years,English,1,2018-01-04,2018-01-29,"House Ads, Instagram",2,25,0,0,0,1,1,0
a100001228-1,0-18 years,English,1,2018-01-15,2018-01-16,"Conversion, Facebook",1,1,1,0,1,0,0,0
a100002394-1,45-55 years,Spanish,1,2018-01-15,2018-01-26,"Email, House Ads",2,11,0,1,0,1,0,0
a100001152-1,19-24 years,English,1,2018-01-03,2018-01-03,Conversion,0,0,1,0,0,0,0,0
a100001404-1,45-55 years,English,1,2018-01-09,2018-01-09,Facebook,1,0,0,0,1,0,0,0
a100004538-1,0-18 years,English,1,2018-01-13,2018-01-14,"House Ads, Push",2,1,0,0,0,1,0,1
a100002589-1,24-30 years,English,1,2018-01-23,2018-01-23,Instagram,1,0,0,0,0,0,1,0
a100007215-1,55+ years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100005928-1,30-36 years,English,1,2018-01-08,2018-01-15,"Email, House Ads",2,7,0,1,0,1,0,0
a100006069-1,45-55 years,English,1,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100002194-1,30-36 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100001925-1,36-45 years,English,1,2018-01-03,2018-01-21,"House Ads, Instagram",2,18,0,0,0,1,1,0
a100002818-1,55+ years,English,1,2018-01-25,2018-01-25,Facebook,1,0,0,0,1,0,0,0
a100005711-1,36-45 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100003214-1,36-45 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100002283-1,24-30 years,Spanish,1,2018-01-10,2018-01-29,"Instagram, Push",2,19,0,0,0,0,1,1
a100003281-1,36-45 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100003297-1,0-18 years,English,1,2018-01-31,2018-01-31,Instagram,1,0,0,0,0,0,1,0
a100006488-1,36-45 years,English,1,2018-01-11,2018-01-11,Push,1,0,0,0,0,0,0,1
a100004194-1,55+ years,English,1,2018-01-16,2018-01-16,Push,1,0,0,0,0,0,0,1
a100002483-1,36-45 years,English,1,2018-01-08,2018-01-08,Push,1,0,0,0,0,0,0,1
a100004558-1,55+ years,English,1,2018-01-12,2018-01-16,"Facebook, House Ads",2,4,0,0,1,1,0,0
a100005447-1,55+ years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100007013-1,36-45 years,English,1,2018-01-09,2018-01-09,Facebook,1,0,0,0,1,0,0,0
a100000014-1,0-18 years,English,1,2018-01-15,2018-01-15,Facebook,1,0,0,0,1,0,0,0
a100001766-1,19-24 years,English,1,2018-01-29,2018-01-29,Instagram,1,0,0,0,0,0,1,0
a100006947-1,19-24 years,English,1,2018-01-31,2018-01-31,Push,1,0,0,0,0,0,0,1
a100004820-1,24-30 years,English,1,2018-01-03,2018-01-03,Instagram,1,0,0,0,0,0,1,0
a100007195-1,0-18 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100005770-1,0-18 years,English,1,2018-01-11,2018-01-22,"Instagram, Push",2,11,0,0,0,0,1,1
a100004866-1,55+ years,English,1,2018-01-09,2018-01-09,Push,1,0,0,0,0,0,0,1
a100005029-1,19-24 years,English,1,2018-01-07,2018-01-07,Instagram,1,0,0,0,0,0,1,0
a100004499-1,30-36 years,English,1,2018-01-07,2018-01-08,"Facebook, House Ads",2,1,0,0,1,1,0,0
a100007270-1,24-30 years,German,1,2018-01-16,2018-01-16,Conversion,0,0,1,0,0,0,0,0
a100005486-1,30-36 years,English,1,2018-01-26,2018-01-26,Facebook,1,0,0,0,1,0,0,0
a100000356-1,0-18 years,Spanish,1,2018-01-28,2018-01-28,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100003932-1,30-36 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100001947-1,24-30 years,English,1,2018-01-11,2018-01-24,"House Ads, Push",2,13,0,0,0,1,0,1
a100005061-1,45-55 years,English,1,2018-01-12,2018-01-12,Instagram,1,0,0,0,0,0,1,0
a100001046-2,19-24 years,English,2,2018-01-20,2018-01-20,Instagram,1,0,0,0,0,0,1,0
a100003926-1,36-45 years,English,1,2018-01-03,2018-01-03,Push,1,0,0,0,0,0,0,1
a100004881-1,0-18 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100005716-1,24-30 years,English,1,2018-01-03,2018-01-03,Instagram,1,0,0,0,0,0,1,0
a100003311-1,45-55 years,English,1,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100000049-1,19-24 years,German,1,2018-01-02,2018-01-02,Conversion,0,0,1,0,0,0,0,0
a100005257-1,45-55 years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100001159-2,19-24 years,English,2,2018-01-05,2018-01-05,Facebook,1,0,0,0,1,0,0,0
a100005466-1,36-45 years,English,1,2018-01-18,2018-01-18,Push,1,0,0,0,0,0,0,1
a100001733-1,36-45 years,English,1,2018-01-25,2018-01-25,Instagram,1,0,0,0,0,0,1,0
a100000246-1,24-30 years,English,1,2018-01-22,2018-01-22,House Ads,1,0,0,0,0,1,0,0
a100005997-1,30-36 years,English,1,2018-01-17,2018-01-17,Instagram,1,0,0,0,0,0,1,0
a100003249-1,19-24 years,English,1,2018-01-24,2018-01-24,House Ads,1,0,0,0,0,1,0,0
a100004482-1,0-18 years,English,1,2018-01-03,2018-01-05,"House Ads, Push",2,2,0,0,0,1,0,1
a100005984-1,36-45 years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100002214-1,45-55 years,English,1,2018-01-05,2018-01-31,"House Ads, Instagram",2,26,0,0,0,1,1,0
a100000496-1,36-45 years,English,1,2018-01-14,2018-01-14,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100004898-1,30-36 years,English,1,2018-01-14,2018-01-14,Push,1,0,0,0,0,0,0,1
a100001547-1,36-45 years,English,1,2018-01-29,2018-01-29,Push,1,0,0,0,0,0,0,1
a100001637-1,36-45 years,English,1,2018-01-11,2018-01-11,Instagram,1,0,0,0,0,0,1,0
a100005623-1,0-18 years,English,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100004263-1,45-55 years,Arabic,1,2018-01-25,2018-01-31,"House Ads, Instagram",2,6,0,0,0,1,1,0
a100000719-1,55+ years,English,1,2018-01-05,2018-01-17,"Conversion, Instagram",1,12,1,0,0,0,1,0
a100001691-1,36-45 years,English,1,2018-01-19,2018-01-19,Push,1,0,0,0,0,0,0,1
a100004409-1,36-45 years,English,1,2018-01-12,2018-01-12,House Ads,1,0,0,0,0,1,0,0
a100002529-1,24-30 years,English,1,2018-01-14,2018-01-14,House Ads,1,0,0,0,0,1,0,0
a100002627-1,36-45 years,English,1,2018-01-28,2018-01-28,Push,1,0,0,0,0,0,0,1
a100005346-1,30-36 years,English,1,2018-01-01,2018-01-01,Push,1,0,0,0,0,0,0,1
a100003969-1,45-55 years,English,1,2018-01-09,2018-01-09,Facebook,1,0,0,0,1,0,0,0
a100005607-1,45-55 years,English,1,2018-01-13,2018-01-13,House Ads,1,0,0,0,0,1,0,0
a100002828-1,55+ years,English,1,2018-01-26,2018-01-26,Facebook,1,0,0,0,1,0,0,0
a100002375-1,36-45 years,English,1,2018-01-20,2018-01-31,"Facebook, Instagram",2,11,0,0,1,0,1,0
a100006415-1,19-24 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100002688-1,19-24 years,English,1,2018-01-06,2018-01-06,Push,1,0,0,0,0,0,0,1
a100003929-1,0-18 years,English,1,2018-01-03,2018-01-03,Instagram,1,0,0,0,0,0,1,0
a100005305-1,36-45 years,English,1,2018-01-21,2018-01-21,House Ads,1,0,0,0,0,1,0,0
a100006758-1,19-24 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100001703-1,36-45 years,English,1,2018-01-20,2018-01-20,Facebook,1,0,0,0,1,0,0,0
a100005513-1,24-30 years,English,1,2018-01-30,2018-01-30,House Ads,1,0,0,0,0,1,0,0
a100004315-1,19-24 years,English,1,2018-01-07,2018-01-30,"Facebook, House Ads",2,23,0,0,1,1,0,0
a100002739-1,30-36 years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100002509-1,0-18 years,English,1,2018-01-12,2018-01-12,Instagram,1,0,0,0,0,0,1,0
a100003670-1,36-45 years,English,1,2018-01-06,2018-01-06,House Ads,1,0,0,0,0,1,0,0
a100006139-1,45-55 years,English,1,2018-01-12,2018-01-12,House Ads,1,0,0,0,0,1,0,0
a100006823-1,30-36 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100003660-1,30-36 years,English,1,2018-01-05,2018-01-21,"Facebook, House Ads",2,16,0,0,1,1,0,0
a100004425-1,55+ years,German,1,2018-01-28,2018-01-28,House Ads,1,0,0,0,0,1,0,0
a100005310-1,24-30 years,English,1,2018-01-27,2018-01-27,Facebook,1,0,0,0,1,0,0,0
a100002109-1,24-30 years,English,1,2018-01-16,2018-01-24,"House Ads, Instagram",2,8,0,0,0,1,1,0
a100002631-1,24-30 years,Spanish,1,2018-01-29,2018-01-29,Facebook,1,0,0,0,1,0,0,0
a100001853-1,36-45 years,English,1,2018-01-03,2018-01-11,"House Ads, Instagram",2,8,0,0,0,1,1,0
a100001288-1,19-24 years,English,1,2018-01-23,2018-01-24,"Conversion, Email, House Ads",2,1,1,1,0,1,0,0
a100004586-1,55+ years,English,1,2018-01-19,2018-01-20,"House Ads, Push",2,1,0,0,0,1,0,1
a100005925-1,0-18 years,English,1,2018-01-07,2018-01-15,"Email, Instagram",2,8,0,1,0,0,1,0
a100000004-1,0-18 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100000281-1,45-55 years,English,1,2018-01-09,2018-01-09,Conversion,0,0,1,0,0,0,0,0
a100006760-1,30-36 years,English,1,2018-01-29,2018-01-29,House Ads,1,0,0,0,0,1,0,0
a100007175-1,19-24 years,English,1,2018-01-22,2018-01-22,Facebook,1,0,0,0,1,0,0,0
a100000332-1,19-24 years,English,1,2018-01-10,2018-01-25,"Conversion, House Ads",1,15,1,0,0,1,0,0
a100002445-1,24-30 years,English,1,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100006690-1,30-36 years,English,1,2018-01-14,2018-01-14,Instagram,1,0,0,0,0,0,1,0
a100005054-1,45-55 years,English,1,2018-01-11,2018-01-11,Facebook,1,0,0,0,1,0,0,0
a100003400-1,0-18 years,English,1,2018-01-15,2018-01-15,Facebook,1,0,0,0,1,0,0,0
a100001959-1,24-30 years,English,1,2018-01-01,2018-01-26,"Facebook, House Ads",2,25,0,0,1,1,0,0
a100001105-1,0-18 years,English,1,2018-01-18,2018-01-18,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100001875-1,24-30 years,English,1,2018-01-14,2018-01-25,"House Ads, Push",2,11,0,0,0,1,0,1
a100003611-1,19-24 years,English,1,2018-01-14,2018-01-29,"Facebook, House Ads",2,15,0,0,1,1,0,0
a100000315-1,36-45 years,English,1,2018-01-10,2018-01-10,Conversion,0,0,1,0,0,0,0,0
a100000736-1,24-30 years,English,1,2018-01-06,2018-01-16,"Conversion, House Ads",1,10,1,0,0,1,0,0
a100004987-1,19-24 years,English,1,2018-01-01,2018-01-01,Facebook,1,0,0,0,1,0,0,0
a100003958-1,19-24 years,English,1,2018-01-07,2018-01-07,Facebook,1,0,0,0,1,0,0,0
a100005489-1,55+ years,English,1,2018-01-27,2018-01-27,House Ads,1,0,0,0,0,1,0,0
a100003722-1,55+ years,English,1,2018-01-30,2018-01-30,House Ads,1,0,0,0,0,1,0,0
a100005422-1,24-30 years,English,1,2018-01-12,2018-01-12,Facebook,1,0,0,0,1,0,0,0
a100001142-2,0-18 years,English,2,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100005259-1,0-18 years,English,1,2018-01-14,2018-01-14,Facebook,1,0,0,0,1,0,0,0
a100002308-1,30-36 years,English,1,2018-01-14,2018-01-14,Facebook,1,0,0,0,1,0,0,0
a100007227-1,36-45 years,English,1,2018-01-13,2018-01-13,Instagram,1,0,0,0,0,0,1,0
a100004294-1,19-24 years,English,1,2018-01-04,2018-01-30,"Facebook, Push",2,26,0,0,1,0,0,1
a100006590-1,19-24 years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100000591-1,24-30 years,English,1,2018-01-04,2018-01-04,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100001913-1,36-45 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100003284-1,55+ years,English,1,2018-01-29,2018-01-29,Instagram,1,0,0,0,0,0,1,0
a100007131-1,30-36 years,English,1,2018-01-31,2018-01-31,Instagram,1,0,0,0,0,0,1,0
a100006137-1,30-36 years,English,1,2018-01-12,2018-01-12,Push,1,0,0,0,0,0,0,1
a100006525-1,55+ years,English,1,2018-01-16,2018-01-16,House Ads,1,0,0,0,0,1,0,0
a100003667-1,19-24 years,English,1,2018-01-06,2018-01-06,House Ads,1,0,0,0,0,1,0,0
a100006995-1,0-18 years,English,1,2018-01-06,2018-01-06,Push,1,0,0,0,0,0,0,1
a100001832-1,19-24 years,English,1,2018-01-08,2018-01-08,House Ads,1,0,0,0,0,1,0,0
a100006020-1,45-55 years,English,1,2018-01-21,2018-01-21,Instagram,1,0,0,0,0,0,1,0
a100006771-1,0-18 years,English,1,2018-01-31,2018-01-31,House Ads,1,0,0,0,0,1,0,0
a100003522-1,55+ years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100003858-1,55+ years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100005203-1,0-18 years,English,1,2018-01-06,2018-01-06,Facebook,1,0,0,0,1,0,0,0
a100002871-1,30-36 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100001564-1,30-36 years,English,1,2018-01-31,2018-01-31,Facebook,1,0,0,0,1,0,0,0
a100003624-1,45-55 years,English,1,2018-01-16,2018-01-31,"Facebook, House Ads",2,15,0,0,1,1,0,0
a100004178-1,36-45 years,English,1,2018-01-13,2018-01-13,Push,1,0,0,0,0,0,0,1
a100005817-1,45-55 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100000609-1,45-55 years,English,1,2018-01-22,2018-01-22,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100005205-1,24-30 years,English,1,2018-01-06,2018-01-06,Instagram,1,0,0,0,0,0,1,0
a100000574-1,19-24 years,English,1,2018-01-18,2018-01-18,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100001683-1,24-30 years,English,1,2018-01-18,2018-01-18,Push,1,0,0,0,0,0,0,1
a100002515-1,0-18 years,English,1,2018-01-12,2018-01-12,Push,1,0,0,0,0,0,0,1
a100003895-1,19-24 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100004685-1,0-18 years,English,1,2018-01-09,2018-01-13,"House Ads, Instagram",2,4,0,0,0,1,1,0
a100007150-1,36-45 years,German,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100006373-1,19-24 years,English,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
a100000708-1,0-18 years,English,1,2018-01-05,2018-01-05,Facebook,1,0,0,0,1,0,0,0
a100001075-1,19-24 years,English,1,2018-01-03,2018-01-03,Conversion,0,0,1,0,0,0,0,0
a100003825-1,19-24 years,English,1,2018-01-15,2018-01-15,Email,1,0,0,1,0,0,0,0
a100004450-1,30-36 years,English,1,2018-01-01,2018-01-01,"House Ads, Push",2,0,0,0,0,1,0,1
a100003568-1,45-55 years,English,1,2018-01-08,2018-01-08,Push,1,0,0,0,0,0,0,1
a100002775-1,19-24 years,English,1,2018-01-19,2018-01-19,Push,1,0,0,0,0,0,0,1
a100002351-1,36-45 years,English,1,2018-01-20,2018-01-22,"Facebook, Instagram",2,2,0,0,1,0,1,0
a100004060-1,45-55 years,English,1,2018-01-27,2018-01-27,Facebook,1,0,0,0,1,0,0,0
a100005557-1,36-45 years,English,1,2018-01-06,2018-01-06,Instagram,1,0,0,0,0,0,1,0
a100004779-1,30-36 years,English,1,2018-01-28,2018-01-28,Facebook,1,0,0,0,1,0,0,0
a100007116-1,24-30 years,English,1,2018-01-29,2018-01-29,Push,1,0,0,0,0,0,0,1
a100005281-1,19-24 years,English,1,2018-01-17,2018-01-17,House Ads,1,0,0,0,0,1,0,0
a100004366-1,30-36 years,English,1,2018-01-11,2018-01-15,"Facebook, House Ads",2,4,0,0,1,1,0,0
a100006742-1,55+ years,English,1,2018-01-27,2018-01-27,Instagram,1,0,0,0,0,0,1,0
a100003921-1,55+ years,English,1,2018-01-02,2018-01-02,Instagram,1,0,0,0,0,0,1,0
a100000880-2,30-36 years,English,2,2018-01-16,2018-01-16,"Conversion, Facebook",1,0,1,0,1,0,0,0
a100005775-1,45-55 years,English,1,2018-01-11,2018-01-11,House Ads,1,0,0,0,0,1,0,0
a100006254-1,19-24 years,English,1,2018-01-03,2018-01-03,Push,1,0,0,0,0,0,0,1
a100004489-1,0-18 years,English,1,2018-01-06,2018-01-06,House Ads,1,0,0,0,0,1,0,0
a100000054-1,55+ years,English,1,2018-01-01,2018-01-02,"Conversion, House Ads",1,1,1,0,0,1,0,0
a100006256-1,30-36 years,English,1,2018-01-03,2018-01-03,House Ads,1,0,0,0,0,1,0,0
a100006261-1,19-24 years,English,1,2018-01-04,2018-01-04,Instagram,1,0,0,0,0,0,1,0
a100006839-1,45-55 years,English,1,2018-01-10,2018-01-10,Push,1,0,0,0,0,0,0,1
a100001792-1,30-36 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100000513-1,0-18 years,English,1,2018-01-25,2018-01-25,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100007147-1,19-24 years,German,1,2018-01-15,2018-01-15,House Ads,1,0,0,0,0,1,0,0
a100001626-1,45-55 years,English,1,2018-01-09,2018-01-09,House Ads,1,0,0,0,0,1,0,0
a100004090-1,0-18 years,English,1,2018-01-01,2018-01-01,Instagram,1,0,0,0,0,0,1,0
a100001381-1,19-24 years,English,1,2018-01-05,2018-01-16,"Conversion, Instagram",1,11,1,0,0,0,1,0
a100004080-1,36-45 years,English,1,2018-01-30,2018-01-30,Push,1,0,0,0,0,0,0,1
a100004089-1,55+ years,English,1,2018-01-31,2018-01-31,Instagram,1,0,0,0,0,0,1,0
a100006902-1,45-55 years,English,1,2018-01-19,2018-01-19,House Ads,1,0,0,0,0,1,0,0
a100006508-1,30-36 years,English,1,2018-01-14,2018-01-14,Instagram,1,0,0,0,0,0,1,0
a100004296-1,30-36 years,English,1,2018-01-04,2018-01-04,House Ads,1,0,0,0,0,1,0,0
a100001078-1,19-24 years,English,1,2018-01-06,2018-01-06,"Conversion, Instagram",1,0,1,0,0,0,1,0
a100001516-1,30-36 years,English,1,2018-01-25,2018-01-25,Facebook,1,0,0,0,1,0,0,0
a100004446-1,55+ years,English,1,2018-01-28,2018-01-31,"Facebook, House Ads",2,3,0,0,1,1,0,0
a100006072-1,19-24 years,English,1,2018-01-02,2018-01-02,House Ads,1,0,0,0,0,1,0,0
a100006722-1,0-18 years,English,1,2018-01-19,2018-01-19,Push,1,0,0,0,0,0,0,1
a100007067-1,24-30 years,English,1,2018-01-17,2018-01-17,Instagram,1,0,0,0,0,0,1,0
a100004546-1,19-24 years,English,1,2018-01-15,2018-01-21,"House Ads, Push",2,6,0,0,0,1,0,1
a100001687-1,0-18 years,English,1,2018-01-18,2018-01-18,Facebook,1,0,0,0,1,0,0,0
a100004994-1,19-24 years,English,1,2018-01-02,2018-01-02,Push,1,0,0,0,0,0,0,1
a100005979-1,45-55 years,English,1,2018-01-15,2018-01-15,"Email, Facebook",2,0,0,1,1,0,0,0
a100001067-2,19-24 years,English,2,2018-01-23,2018-01-23,Push,1,0,0,0,0,0,0,1
a100004324-1,30-36 years,English,1,2018-01-01,2018-01-09,"House Ads, Instagram",2,8,0,0,0,1,1,0
a100006419-1,45-55 years,English,1,2018-01-01,2018-01-01,House Ads,1,0,0,0,0,1,0,0
a100004356-1,0-18 years,English,1,2018-01-01,2018-01-13,"House Ads, Instagram",2,12,0,0,0,1,1,0
a100000080-1,45-55 years,English,1,2018-01-04,2018-01-04,"Conversion, House Ads",1,0,1,0,0,1,0,0
a100005689-1,30-36 years,English,1,2018-01-30,2018-01-30,House Ads,1,0,0,0,0,1,0,0
a100002796-1,36-45 years,English,1,2018-01-22,2018-01-22,House Ads,1,0,0,0,0,1,0,0
a100000685-1,0-18 years,German,1,2018-01-16,2018-01-16,"Conversion, Email",1,0,1,1,0,0,0,0
a100002769-1,36-45 years,English,1,2018-01-18,2018-01-18,House Ads,1,0,0,0,0,1,0,0
a100004043-1,24-30 years,Spanish,1,2018-01-20,2018-01-20,House Ads,1,0,0,0,0,1,0,0
